"CountryCode","Country","ItemCode","Item","ElementGroup","ElementCode","Element","Year","Unit","Value","Flag"
"20","Botswana","1333","Dithiocarbamates","5161","5161","Use","1991","tonnes","1.000","Q"
"20","Botswana","1333","Dithiocarbamates","5161","5161","Use","1992","tonnes","1.000","Q"
"20","Botswana","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1990","tonnes","1.000","Q"
"20","Botswana","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1991","tonnes","1.000","Q"
"20","Botswana","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1992","tonnes","1.000","Q"
"20","Botswana","1320","Herbicides + (Total)","5161","5161","Use","1990","tonnes","2.000","Q"
"20","Botswana","1320","Herbicides + (Total)","5161","5161","Use","1991","tonnes","3.000","Q"
"20","Botswana","1320","Herbicides + (Total)","5161","5161","Use","1992","tonnes","3.000","Q"
"20","Botswana","1309","Insecticides + (Total)","5161","5161","Use","1990","tonnes","14.000","Q"
"20","Botswana","1309","Insecticides + (Total)","5161","5161","Use","1991","tonnes","14.000","Q"
"20","Botswana","1309","Insecticides + (Total)","5161","5161","Use","1992","tonnes","13.000","Q"
"20","Botswana","1311","Organo-Phosphates","5161","5161","Use","1990","tonnes","13.000","Q"
"20","Botswana","1311","Organo-Phosphates","5161","5161","Use","1991","tonnes","13.000","Q"
"20","Botswana","1311","Organo-Phosphates","5161","5161","Use","1992","tonnes","12.000","Q"
"20","Botswana","1327","Other Herbicides","5161","5161","Use","1990","tonnes","1.000","Q"
"20","Botswana","1327","Other Herbicides","5161","5161","Use","1991","tonnes","2.000","Q"
"20","Botswana","1327","Other Herbicides","5161","5161","Use","1992","tonnes","2.000","Q"
"20","Botswana","1345","Rodenticides + (Total)","5161","5161","Use","1990","tonnes","0.000","Q"
"20","Botswana","1345","Rodenticides + (Total)","5161","5161","Use","1991","tonnes","1.000","Q"
"20","Botswana","1345","Rodenticides + (Total)","5161","5161","Use","1992","tonnes","0.000","Q"
"20","Botswana","1322","Triazines","5161","5161","Use","1990","tonnes","1.000","Q"
"20","Botswana","1322","Triazines","5161","5161","Use","1991","tonnes","1.000","Q"
"20","Botswana","1322","Triazines","5161","5161","Use","1992","tonnes","1.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1991","tonnes","562.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1992","tonnes","617.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1993","tonnes","18.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1994","tonnes","0.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1995","tonnes","0.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1996","tonnes","1756.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1997","tonnes","1654.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1998","tonnes","2705.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","1999","tonnes","2393.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","2000","tonnes","1970.000","Q"
"21","Brazil","1323","Amides","5161","5161","Use","2001","tonnes","3697.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1991","tonnes","562.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1992","tonnes","592.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1993","tonnes","746.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1994","tonnes","735.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1995","tonnes","932.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1996","tonnes","1121.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1997","tonnes","1569.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1998","tonnes","2177.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","1999","tonnes","2698.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","2000","tonnes","1765.000","Q"
"21","Brazil","1334","Benzimidazoles","5161","5161","Use","2001","tonnes","1840.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1991","tonnes","531.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1992","tonnes","205.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1993","tonnes","95.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1994","tonnes","393.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1995","tonnes","812.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1996","tonnes","633.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1997","tonnes","635.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1998","tonnes","517.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","1999","tonnes","537.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","2000","tonnes","407.000","Q"
"21","Brazil","1324","Carbamates Herbicides","5161","5161","Use","2001","tonnes","272.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1991","tonnes","2343.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1992","tonnes","2466.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1993","tonnes","2200.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1994","tonnes","3931.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1995","tonnes","4640.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1996","tonnes","4137.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1997","tonnes","4810.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1998","tonnes","6089.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","1999","tonnes","4321.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","2000","tonnes","3703.000","Q"
"21","Brazil","1312","Carbamates Insecticides","5161","5161","Use","2001","tonnes","5008.000","Q"
"21","Brazil","1325","Dinitroanilines","5161","5161","Use","1996","tonnes","544.000","Q"
"21","Brazil","1325","Dinitroanilines","5161","5161","Use","1997","tonnes","813.000","Q"
"21","Brazil","1325","Dinitroanilines","5161","5161","Use","1998","tonnes","2711.000","Q"
"21","Brazil","1325","Dinitroanilines","5161","5161","Use","1999","tonnes","1705.000","Q"
"21","Brazil","1325","Dinitroanilines","5161","5161","Use","2000","tonnes","381.000","Q"
"21","Brazil","1325","Dinitroanilines","5161","5161","Use","2001","tonnes","207.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1991","tonnes","0.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1992","tonnes","0.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1993","tonnes","7.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1994","tonnes","38.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1995","tonnes","148.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1996","tonnes","117.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1997","tonnes","320.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1998","tonnes","631.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","1999","tonnes","479.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","2000","tonnes","276.000","Q"
"21","Brazil","1333","Dithiocarbamates","5161","5161","Use","2001","tonnes","1412.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1991","tonnes","2435.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1992","tonnes","2748.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1993","tonnes","2911.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1994","tonnes","3913.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1995","tonnes","4719.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1996","tonnes","5039.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1997","tonnes","6366.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1998","tonnes","7404.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1999","tonnes","7340.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2000","tonnes","6203.000","Q"
"21","Brazil","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2001","tonnes","9527.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1991","tonnes","11161.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1992","tonnes","14929.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1993","tonnes","9471.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1994","tonnes","20604.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1995","tonnes","25017.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1996","tonnes","26469.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1997","tonnes","31847.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1998","tonnes","31369.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","1999","tonnes","26761.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","2000","tonnes","36775.000","Q"
"21","Brazil","1320","Herbicides + (Total)","5161","5161","Use","2001","tonnes","44620.000","Q"
"21","Brazil","1332","Inorganics","5161","5161","Use","1996","tonnes","0.000","Q"
"21","Brazil","1332","Inorganics","5161","5161","Use","2000","tonnes","565.000","Q"
"21","Brazil","1332","Inorganics","5161","5161","Use","2001","tonnes","1549.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1991","tonnes","5926.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1992","tonnes","7619.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1993","tonnes","7971.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1994","tonnes","13148.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1995","tonnes","14538.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1996","tonnes","15447.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1997","tonnes","18966.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1998","tonnes","23843.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","1999","tonnes","17385.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","2000","tonnes","19452.000","Q"
"21","Brazil","1309","Insecticides + (Total)","5161","5161","Use","2001","tonnes","21544.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1991","tonnes","1850.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1992","tonnes","2451.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1993","tonnes","3458.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1994","tonnes","4352.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1995","tonnes","5384.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1996","tonnes","5401.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1997","tonnes","6123.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1998","tonnes","7777.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","1999","tonnes","7787.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","2000","tonnes","7597.000","Q"
"21","Brazil","1311","Organo-Phosphates","5161","5161","Use","2001","tonnes","7627.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1991","tonnes","1682.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1992","tonnes","1860.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1993","tonnes","2047.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1994","tonnes","2863.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1995","tonnes","3195.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1996","tonnes","3214.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1997","tonnes","3755.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1998","tonnes","3660.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","1999","tonnes","3201.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","2000","tonnes","2777.000","Q"
"21","Brazil","1337","Other Fungicides","5161","5161","Use","2001","tonnes","4030.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1991","tonnes","5496.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1992","tonnes","8627.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1993","tonnes","4376.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1994","tonnes","7309.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1995","tonnes","10399.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1996","tonnes","11180.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1997","tonnes","10927.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1998","tonnes","10797.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","1999","tonnes","11732.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","2000","tonnes","17346.000","Q"
"21","Brazil","1327","Other Herbicides","5161","5161","Use","2001","tonnes","22492.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1991","tonnes","1610.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1992","tonnes","2513.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1993","tonnes","2225.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1994","tonnes","4632.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1995","tonnes","4211.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1996","tonnes","5541.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1997","tonnes","7533.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1998","tonnes","9695.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","1999","tonnes","4918.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","2000","tonnes","7694.000","Q"
"21","Brazil","1315","Other Insecticides","5161","5161","Use","2001","tonnes","8440.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1991","tonnes","25.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1992","tonnes","36.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1993","tonnes","42.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1994","tonnes","4012.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1995","tonnes","4242.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1996","tonnes","4038.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1997","tonnes","4721.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1998","tonnes","5164.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","1999","tonnes","2720.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","2000","tonnes","3605.000","Q"
"21","Brazil","1321","Phenoxy Hormone Products","5161","5161","Use","2001","tonnes","3651.000","Q"
"21","Brazil","1341","Plant Growth Regulators","5161","5161","Use","1991","tonnes","932.000","Q"
"21","Brazil","1341","Plant Growth Regulators","5161","5161","Use","1992","tonnes","978.000","Q"
"21","Brazil","1341","Plant Growth Regulators","5161","5161","Use","1993","tonnes","307.000","Q"
